TH;AMBITO;CODMUN;DISTRITO;SECCION;MESA;CENSO;VOTANTES;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCION;EAJ-PNV;PH;PCTE / ELAK;PSE-EE/PSOE;ATTKA/PACMA;PUM+J;EB-AZ;O.E.;EH BILDU;VOX;P-LIB;LxE-EaL;PODEMOS-AHALDUGU/EZKER AN;PP+Cs;L.F.F.;UCDE;EQUO BERDEAK-VERDES;RECORTES CERO-LV-M
Bizkaia;LEIOA;54;1;3;"	A";591;305;;305;4;301;286;137;1;0;43;1;0;4;;60;5;;0;35;14;0;;1;0
Bizkaia;LEIOA;54;1;3;"	B";555;260;5;255;4;251;295;108;0;0;42;2;0;0;;53;5;;1;31;5;1;;3;0
Bizkaia;LEIOA;54;1;4;"	U";550;256;9;247;2;245;294;97;1;1;40;0;0;0;;59;3;;1;22;17;0;;4;0
Bizkaia;LEIOA;54;1;5;"	U";631;322;7;315;2;313;309;158;0;2;53;3;0;0;;50;7;;1;22;17;0;;0;0
Bizkaia;LEIOA;54;1;6;"	A";432;266;5;261;1;260;166;120;0;0;28;2;0;0;;39;5;;0;27;32;0;;6;1
Bizkaia;LEIOA;54;1;6;"	B";440;258;3;255;3;252;182;97;2;0;44;4;2;0;;36;8;;0;22;35;0;;2;0
Bizkaia;LEIOA;54;1;7;"	A";621;308;3;305;2;303;313;132;1;0;46;4;1;0;;43;7;;0;41;24;0;;2;2
Bizkaia;LEIOA;54;1;7;"	B";675;358;4;354;8;346;317;145;1;0;61;0;0;0;;62;9;;0;37;26;1;;2;2
Bizkaia;LEIOA;54;1;8;"	A";633;344;5;339;4;335;289;159;0;0;47;1;1;0;;64;9;;0;24;20;0;;9;1
Bizkaia;LEIOA;54;1;8;"	B";611;327;4;323;4;319;284;151;0;1;47;1;0;0;;59;6;;0;34;17;0;;3;0
Bizkaia;LEIOA;54;1;9;"	A";494;258;;258;;258;236;121;0;0;34;1;0;0;;41;4;;0;29;24;0;;4;0
Bizkaia;LEIOA;54;1;9;"	B";457;215;;215;3;212;242;93;1;0;29;2;0;0;;40;0;;0;25;19;0;;3;0
Bizkaia;LEIOA;54;2;1;"	A";675;342;3;339;5;334;333;135;0;2;48;5;0;1;;86;8;;0;33;15;0;;1;0
Bizkaia;LEIOA;54;2;1;"	B";737;364;1;363;;363;373;129;0;1;57;7;3;1;;100;7;;0;42;13;0;;3;0
Bizkaia;LEIOA;54;2;2;"	A";577;278;1;277;;277;299;106;0;1;66;3;0;0;;36;5;;0;24;30;0;;6;0
Bizkaia;LEIOA;54;2;2;"	B";567;280;;280;2;278;287;104;0;0;48;4;0;0;;43;9;;0;33;31;0;;6;0
Bizkaia;LEIOA;54;2;3;"	A";473;235;2;233;;233;238;102;1;0;53;2;1;0;;39;5;;0;16;13;0;;1;0
Bizkaia;LEIOA;54;2;3;"	B";483;243;1;242;3;239;240;100;0;0;49;2;1;1;;34;5;;0;25;20;0;;2;0
Bizkaia;LEIOA;54;3;1;"	A";784;439;2;437;7;430;345;180;0;0;42;3;0;1;;113;9;;0;59;13;0;;9;1
Bizkaia;LEIOA;54;3;1;"	B";735;382;6;376;5;371;353;162;1;0;50;4;0;2;;82;6;;0;46;9;0;;6;3
Bizkaia;LEIOA;54;3;2;"	A";604;322;4;318;3;315;282;148;0;0;33;4;0;1;;59;6;;0;41;17;0;;6;0
Bizkaia;LEIOA;54;3;2;"	B";662;369;1;368;2;366;293;155;0;0;43;2;0;1;;66;10;;0;52;32;0;;3;2
Bizkaia;LEIOA;54;3;3;"	A";607;329;1;328;2;326;278;164;0;0;35;1;0;2;;67;5;;0;26;19;0;;7;0
Bizkaia;LEIOA;54;3;3;"	B";570;276;4;272;4;268;294;123;0;0;42;2;1;1;;53;4;;2;20;20;0;;0;0
Bizkaia;LEIOA;54;3;3;"	C";600;287;4;283;3;280;313;135;0;0;42;2;0;0;;39;8;;0;29;21;2;;2;0
Bizkaia;LEIOA;54;3;4;"	U";819;470;4;466;6;460;349;197;1;0;73;3;3;0;;69;14;;0;42;51;0;;6;1
Bizkaia;LEIOA;54;3;5;"	U";783;362;6;356;5;351;421;117;0;0;76;2;0;3;;69;5;;1;47;23;0;;5;3
Bizkaia;LEIOA;54;3;6;"	A";442;217;;217;;217;225;95;0;2;40;1;0;0;;38;6;;1;18;13;0;;3;0
Bizkaia;LEIOA;54;3;6;"	B";415;210;2;208;1;207;205;99;0;0;32;1;0;0;;28;3;;0;18;19;0;;7;0
Bizkaia;LEIOA;54;3;7;"	A";702;376;3;373;3;370;326;164;0;1;41;1;0;1;;97;4;;0;39;17;0;;5;0
Bizkaia;LEIOA;54;3;7;"	B";688;364;;364;6;358;324;157;0;0;47;6;1;1;;71;9;;0;43;19;0;;4;0
Bizkaia;LEIOA;54;3;8;"	A";681;403;11;392;1;391;278;180;0;0;46;2;0;0;;52;9;;0;32;66;0;;4;0
Bizkaia;LEIOA;54;3;8;"	B";680;396;3;393;4;389;284;194;0;0;37;6;0;1;;45;19;;2;23;57;0;;4;1
Bizkaia;LEIOA;54;3;8;"	C";636;359;;359;2;357;277;157;0;1;25;5;0;0;;55;16;;1;26;63;0;;8;0
Bizkaia;LEIOA;54;3;9;"	A";527;303;3;300;3;297;224;139;0;0;30;0;0;1;;33;14;;0;8;69;0;;3;0
Bizkaia;LEIOA;54;3;9;"	B";588;325;1;324;6;318;263;160;0;0;32;3;1;0;;20;14;;2;16;65;0;;4;1
Bizkaia;LEKEITIO;57;1;1;"	U";639;427;;427;2;425;212;164;0;0;5;2;0;1;;238;0;;0;7;3;0;;5;0
Bizkaia;LEKEITIO;57;1;2;"	U";716;493;2;491;3;488;223;211;0;1;3;0;0;0;;259;2;;0;5;2;0;;5;0
Bizkaia;LEKEITIO;57;2;1;"	U";556;378;2;376;6;370;178;148;0;0;11;0;0;0;;193;0;;0;10;5;0;;3;0
Bizkaia;LEKEITIO;57;2;2;"	U";955;647;1;646;3;643;308;302;0;0;6;0;0;0;;307;0;;0;21;4;0;;3;0
Bizkaia;LEKEITIO;57;2;3;"	U";898;597;1;596;2;594;301;291;0;0;8;1;1;0;;263;1;;0;17;4;0;;8;0
Bizkaia;LEKEITIO;57;2;4;"	U";986;681;2;679;6;673;305;300;0;0;9;3;0;2;;334;0;;0;20;1;0;;4;0
Bizkaia;LEKEITIO;57;2;5;"	U";993;625;;625;2;623;368;277;0;0;22;1;0;2;;283;1;;0;26;8;0;;3;0
Bizkaia;LEMOA;55;1;1;"	U";650;399;6;393;2;391;251;219;0;0;14;0;0;0;;134;3;;0;9;10;0;;1;1
Bizkaia;LEMOA;55;1;2;"	A";645;406;12;394;3;391;239;165;0;0;26;5;1;3;;155;3;;0;21;10;0;;2;0
Bizkaia;LEMOA;55;1;2;"	B";536;317;5;312;3;309;219;127;0;1;22;4;0;0;;119;6;;1;16;9;0;;4;0
Bizkaia;LEMOA;55;1;3;"	U";767;434;5;429;3;426;333;167;0;0;30;5;0;0;;183;1;;0;25;12;1;;2;0
Bizkaia;LEMOIZ;56;1;1;"	A";523;352;2;350;;350;171;192;0;1;5;1;1;0;;123;0;;0;21;3;0;;3;0
Bizkaia;LEMOIZ;56;1;1;"	B";467;314;2;312;3;309;153;144;0;0;6;1;0;0;;136;1;;0;16;3;0;;2;0
Bizkaia;LEZAMA;81;1;1;"	A";793;547;8;539;2;537;246;359;0;0;15;2;0;3;;125;1;;0;22;5;0;;5;0
Bizkaia;LEZAMA;81;1;1;"	B";560;364;4;360;2;358;196;209;1;0;15;1;1;2;;106;1;;0;17;5;0;;0;0
Bizkaia;LEZAMA;81;1;1;"	C";552;380;6;374;5;369;172;208;0;0;21;1;0;0;;108;4;;0;16;4;0;;7;0
Bizkaia;LOIU;903;1;1;"	A";531;354;2;352;9;343;177;238;0;1;17;0;0;3;;39;9;;0;15;19;0;;2;0
Bizkaia;LOIU;903;1;1;"	B";484;316;1;315;2;313;168;212;0;0;21;2;0;0;;41;10;;0;8;19;0;;0;0
Bizkaia;LOIU;903;1;1;"	C";395;235;5;230;3;227;160;120;1;0;16;3;0;0;;57;4;;0;16;9;0;;1;0
Bizkaia;LOIU;903;1;1;"	D";376;257;3;254;;254;119;183;0;0;1;4;0;0;;42;3;;0;7;14;0;;0;0
Bizkaia;MALLABIA;58;1;1;"	A";487;309;;309;3;306;178;119;0;0;9;1;0;1;;144;0;;0;20;5;0;;6;1
Bizkaia;MALLABIA;58;1;1;"	B";452;277;3;274;7;267;175;96;0;0;23;1;0;0;;129;0;;0;9;2;0;;7;0
Bizkaia;MARKINA-XEMEIN;60;1;1;"	A";645;389;1;388;2;386;256;187;0;0;6;0;0;0;;174;0;;0;14;1;0;;4;0
Bizkaia;MARKINA-XEMEIN;60;1;1;"	B";599;353;3;350;2;348;246;159;0;0;4;0;0;1;;171;0;;0;8;2;0;;3;0
Bizkaia;MARKINA-XEMEIN;60;1;2;"	A";688;455;6;449;4;445;233;232;0;0;5;1;1;1;;179;0;;0;15;6;0;;5;0
Bizkaia;MARKINA-XEMEIN;60;1;2;"	B";675;433;2;431;;431;242;208;0;0;8;1;2;1;;188;1;;0;13;4;0;;4;1
Bizkaia;MARKINA-XEMEIN;60;1;3;"	A";546;331;3;328;1;327;215;161;0;0;5;3;0;0;;136;2;;0;11;5;0;;4;0
Bizkaia;MARKINA-XEMEIN;60;1;3;"	B";470;274;1;273;4;269;196;113;0;0;8;0;0;0;;131;0;;0;12;3;0;;2;0
Bizkaia;MARURI-JATABE;61;1;1;"	U";790;556;4;552;3;549;234;292;0;0;19;3;0;4;;169;6;;0;28;15;0;;13;0
Bizkaia;MA?ARIA;59;1;1;"	U";405;290;3;287;2;285;115;140;0;1;7;0;0;0;;125;3;;0;1;7;0;;1;0
Bizkaia;MENDATA;62;1;1;"	U";302;235;;235;1;234;67;122;0;0;0;1;0;0;;101;0;;0;9;0;0;;1;0
Bizkaia;MENDEXA;63;1;1;"	U";347;249;3;246;1;245;98;116;0;0;2;1;1;0;;110;0;;0;11;0;0;;4;0
Bizkaia;ME?AKA;64;1;1;"	U";606;422;5;417;2;415;184;193;0;0;5;1;0;1;;195;2;;0;13;2;0;;3;0
Bizkaia;MORGA;66;1;1;"	U";345;244;;244;3;241;101;149;0;0;1;1;1;0;;78;0;;0;4;2;0;;5;0
Bizkaia;MUNDAKA;68;1;1;"	A";734;497;7;490;6;484;237;281;0;1;8;0;0;3;;153;2;;1;26;6;1;;2;0
Bizkaia;MUNDAKA;68;1;1;"	B";786;546;8;538;6;532;240;302;0;0;9;2;0;0;;187;2;;0;16;5;0;;8;1
Bizkaia;MUNGIA;69;1;1;"	A";788;477;1;476;3;473;311;266;0;1;17;0;2;0;;142;2;;1;26;7;1;;8;0
Bizkaia;MUNGIA;69;1;1;"	B";621;371;1;370;1;369;250;204;0;0;27;0;0;1;;110;1;;0;17;3;0;;6;0
Bizkaia;MUNGIA;69;1;2;"	A";879;513;4;509;3;506;366;299;0;1;17;0;1;4;;135;2;;0;39;6;1;;1;0
Bizkaia;MUNGIA;69;1;2;"	B";784;436;3;433;5;428;348;235;0;0;30;2;0;1;;121;3;;0;16;14;0;;4;2
Bizkaia;MUNGIA;69;1;3;"	A";866;461;3;458;4;454;405;239;0;0;45;1;1;1;;108;4;;0;44;11;0;;0;0
Bizkaia;MUNGIA;69;1;3;"	B";803;438;5;433;2;431;365;223;1;0;43;3;0;1;;106;11;;0;34;8;0;;1;0
Bizkaia;MUNGIA;69;1;4;"	A";679;396;1;395;5;390;283;231;0;0;18;3;0;0;;101;3;;0;23;4;0;;7;0
Bizkaia;MUNGIA;69;1;4;"	B";604;355;1;354;3;351;249;191;0;0;11;5;1;2;;89;7;;0;32;10;0;;3;0
Bizkaia;MUNGIA;69;1;5;"	U";695;424;8;416;4;412;271;251;0;0;17;1;1;0;;109;3;;0;16;3;1;;9;1
Bizkaia;MUNGIA;69;1;6;"	A";543;312;4;308;3;305;231;165;0;0;11;3;0;0;;88;3;;0;21;10;0;;4;0
Bizkaia;MUNGIA;69;1;6;"	B";490;287;4;283;3;280;203;164;0;1;21;4;0;1;;61;3;;0;13;8;1;;2;1
Bizkaia;MUNGIA;69;1;7;"	U";865;480;6;474;5;469;385;238;0;0;34;0;0;0;;153;4;;0;30;4;0;;6;0
Bizkaia;MUNGIA;69;1;8;"	A";713;454;3;451;4;447;259;243;0;0;21;1;2;0;;145;1;;0;22;9;1;;2;0
Bizkaia;MUNGIA;69;1;8;"	B";698;420;4;416;6;410;278;211;0;1;31;0;1;0;;114;1;;0;32;11;1;;6;1
Bizkaia;MUNGIA;69;2;1;"	A";564;314;3;311;7;304;250;157;0;0;10;0;0;0;;92;5;;0;26;12;0;;2;0
Bizkaia;MUNGIA;69;2;1;"	B";478;265;2;263;5;258;213;123;0;0;6;2;0;1;;87;5;;0;29;4;0;;1;0
Bizkaia;MUNGIA;69;2;2;"	A";569;305;2;303;3;300;264;139;0;0;24;0;0;2;;48;14;;0;6;65;1;;1;0
Bizkaia;MUNGIA;69;2;2;"	B";425;211;1;210;4;206;214;89;0;0;19;2;0;2;;13;5;;0;4;69;1;;2;0
Bizkaia;MUNGIA;69;2;3;"	A";582;290;3;287;1;286;292;155;0;0;24;1;2;0;;22;17;;0;8;54;0;;3;0
Bizkaia;MUNGIA;69;2;3;"	B";514;254;;254;2;252;260;124;0;0;23;2;1;0;;13;15;;0;14;55;2;;3;0
Bizkaia;MUNICIPIO CERA BIZKAIA;999;1;1;"	U";40497;994;2;992;10;982;39503;309;1;3;158;14;3;0;;180;30;;2;113;127;0;;40;2
Bizkaia;MUNITIBAR-ARBATZEGI GERRIKAITZ-;7;1;1;"	U";399;256;1;255;1;254;143;99;0;1;2;2;0;1;;138;1;;0;9;0;0;;1;0
Bizkaia;MURUETA;908;1;1;"	U";257;201;;201;3;198;56;108;0;0;2;1;0;0;;76;0;;0;8;1;1;;1;0
Bizkaia;MUSKIZ;71;1;1;"	U";580;345;5;340;5;335;235;160;0;1;59;3;1;1;;72;7;;0;12;14;0;;4;1
Bizkaia;MUSKIZ;71;1;2;"	A";589;348;4;344;1;343;241;158;0;0;51;0;0;1;;90;5;;0;28;6;0;;4;0
Bizkaia;MUSKIZ;71;1;2;"	B";620;368;4;364;3;361;252;162;0;1;66;1;0;0;;75;4;;0;38;11;0;;3;0
Bizkaia;MUSKIZ;71;1;3;"	A";596;338;4;334;3;331;258;141;0;1;77;3;0;0;;62;8;;0;33;4;0;;2;0
Bizkaia;MUSKIZ;71;1;3;"	B";576;315;2;313;3;310;261;112;1;0;90;4;0;1;;50;3;;0;36;9;1;;2;1
Bizkaia;MUSKIZ;71;1;4;"	A";725;423;6;417;2;415;302;172;1;0;91;1;0;0;;100;1;;0;41;4;1;;3;0
Bizkaia;MUSKIZ;71;1;4;"	B";647;382;12;370;2;368;265;144;0;1;75;0;3;0;;98;2;;0;33;7;2;;2;1
Bizkaia;MUSKIZ;71;1;5;"	U";739;454;3;451;9;442;285;187;0;0;65;5;1;1;;116;5;;0;57;2;0;;3;0
Bizkaia;MUSKIZ;71;2;1;"	A";461;270;4;266;2;264;191;143;0;0;38;0;1;0;;46;3;;1;16;12;1;;2;1
Bizkaia;MUSKIZ;71;2;1;"	B";477;265;3;262;4;258;212;107;0;0;52;4;0;1;;58;4;;2;19;6;0;;5;0
Bizkaia;MUXIKA;67;1;1;"	A";564;374;2;372;2;370;190;164;0;0;6;1;0;1;;174;1;;0;13;5;0;;5;0
Bizkaia;MUXIKA;67;1;1;"	B";383;252;2;250;1;249;131;96;0;0;5;1;0;2;;129;0;;0;11;2;0;;3;0
Bizkaia;MUXIKA;67;1;1;"	C";189;145;;145;;145;44;71;0;0;0;0;0;0;;71;0;;0;1;0;0;;2;0
Bizkaia;NABARNIZ;909;1;1;"	U";197;160;;160;3;157;37;53;0;0;0;0;0;0;;98;0;;0;6;0;0;;0;0
Bizkaia;ONDARROA;73;1;1;"	A";645;389;3;386;1;385;256;141;0;0;9;1;0;0;;217;1;;0;12;4;0;;0;0
Bizkaia;ONDARROA;73;1;1;"	B";425;252;3;249;2;247;173;99;0;0;10;1;0;0;;123;0;;0;8;3;0;;2;1
Bizkaia;ONDARROA;73;1;2;"	U";724;462;3;459;6;453;262;179;0;0;3;2;0;1;;243;3;;0;15;6;0;;1;0
Bizkaia;ONDARROA;73;1;3;"	U";836;570;3;567;;567;266;253;0;0;4;5;0;1;;258;5;;0;21;20;0;;0;0
Bizkaia;ONDARROA;73;2;1;"	U";515;333;;333;2;331;182;136;0;0;4;1;0;0;;175;0;;0;12;3;0;;0;0
Bizkaia;ONDARROA;73;2;2;"	A";785;484;;484;1;483;301;188;0;0;3;1;0;0;;260;5;;0;15;9;0;;2;0
Bizkaia;ONDARROA;73;2;2;"	B";517;298;1;297;1;296;219;124;0;0;7;0;0;0;;143;0;;0;17;3;0;;2;0
Bizkaia;ONDARROA;73;2;3;"	A";829;506;5;501;6;495;323;148;0;1;8;0;0;3;;312;1;;0;15;6;0;;1;0
Bizkaia;ONDARROA;73;2;3;"	B";629;357;2;355;5;350;272;108;0;0;14;0;0;0;;208;0;;0;17;2;0;;1;0
Bizkaia;ONDARROA;73;3;1;"	U";873;479;2;477;2;475;394;204;0;0;13;0;0;0;;219;10;;0;15;10;0;;4;0
Bizkaia;OROZKO;75;1;1;"	A";467;286;3;283;3;280;181;131;0;0;3;1;1;2;;111;1;;1;20;7;0;;2;0
Bizkaia;OROZKO;75;1;1;"	B";506;274;5;269;;269;232;138;0;0;13;0;0;1;;85;3;;0;17;11;0;;1;0
Bizkaia;OROZKO;75;1;2;"	A";779;512;3;509;4;505;267;305;0;0;13;2;0;2;;138;3;;0;26;12;0;;3;1
Bizkaia;OROZKO;75;1;2;"	B";322;179;4;175;;175;143;83;0;0;3;0;0;2;;76;0;;1;8;2;0;;0;0
Bizkaia;ORTUELLA;83;1;1;"	A";422;208;1;207;2;205;214;79;0;1;33;0;0;0;;47;5;;0;33;4;0;;3;0
Bizkaia;ORTUELLA;83;1;1;"	B";476;219;1;218;1;217;257;71;0;2;53;1;0;1;;42;1;;0;37;7;1;;1;0
Bizkaia;ORTUELLA;83;1;2;"	A";663;326;8;318;5;313;337;118;0;0;44;2;0;0;;90;1;;0;50;8;0;;0;0
Bizkaia;ORTUELLA;83;1;2;"	B";804;394;1;393;1;392;410;140;0;0;84;1;0;0;;87;8;;0;63;5;0;;2;2
Bizkaia;ORTUELLA;83;1;3;"	U";698;350;4;346;2;344;348;127;0;0;55;3;0;0;;91;4;;1;57;3;0;;3;0
Bizkaia;ORTUELLA;83;1;4;"	A";731;367;13;354;4;350;364;119;0;0;77;0;3;0;;79;5;;1;52;11;0;;3;0
Bizkaia;ORTUELLA;83;1;4;"	B";863;434;5;429;4;425;429;139;0;0;80;2;0;1;;123;4;;0;58;15;0;;2;1
Bizkaia;ORTUELLA;83;1;5;"	A";659;370;4;366;3;363;289;147;0;0;54;1;0;1;;68;7;;1;68;11;0;;3;2
Bizkaia;ORTUELLA;83;1;5;"	B";683;355;4;351;1;350;328;127;0;1;81;6;0;0;;63;2;;0;57;11;0;;2;0
Bizkaia;ORTUELLA;83;2;1;"	A";721;420;7;413;5;408;301;156;0;1;56;1;0;0;;102;0;;0;75;14;0;;3;0
Bizkaia;ORTUELLA;83;2;1;"	B";205;137;2;135;6;129;68;55;0;0;15;0;0;0;;33;0;;1;18;5;0;;1;1
Bizkaia;OTXANDIO;72;1;1;"	A";512;360;3;357;1;356;152;139;0;0;14;1;0;2;;186;0;;0;8;5;0;;1;0
Bizkaia;OTXANDIO;72;1;1;"	B";459;327;5;322;3;319;132;124;0;0;8;2;0;1;;166;0;;0;10;6;0;;1;1
Bizkaia;PLENTZIA;77;1;1;"	A";765;455;7;448;5;443;310;229;0;1;25;2;0;1;;122;9;;1;26;24;0;;3;0
Bizkaia;PLENTZIA;77;1;1;"	B";698;396;1;395;7;388;302;182;0;0;31;3;1;0;;109;12;;0;23;16;1;;10;0
Bizkaia;PLENTZIA;77;1;2;"	A";696;460;6;454;4;450;236;221;0;0;26;3;0;1;;135;3;;0;26;23;0;;12;0
Bizkaia;PLENTZIA;77;1;2;"	B";641;409;3;406;4;402;232;196;0;1;29;3;0;1;;121;6;;0;27;10;1;;7;0
Bizkaia;PLENTZIA;77;1;2;"	C";589;423;1;422;7;415;166;202;0;2;30;1;2;0;;135;1;;0;22;14;1;;5;0
Bizkaia;PORTUGALETE;78;1;1;"	U";783;401;2;399;1;398;382;150;0;0;46;8;0;3;;118;5;;1;46;16;2;;3;0
Bizkaia;PORTUGALETE;78;1;2;"	U";898;499;6;493;8;485;399;206;0;1;55;4;0;0;;114;9;;0;31;59;0;;5;1
Bizkaia;PORTUGALETE;78;1;3;"	A";513;331;1;330;;330;182;157;1;0;48;1;0;0;;66;8;;0;25;20;0;;4;0
Bizkaia;PORTUGALETE;78;1;3;"	B";534;351;2;349;4;345;183;151;1;0;43;4;1;0;;71;3;;0;44;23;0;;4;0
Bizkaia;PORTUGALETE;78;1;4;"	U";690;380;1;379;8;371;310;155;0;1;89;1;0;0;;49;8;;0;42;22;0;;4;0
Bizkaia;PORTUGALETE;78;1;5;"	U";521;259;4;255;2;253;262;92;0;1;79;1;0;0;;24;8;;0;30;16;0;;2;0
Bizkaia;PORTUGALETE;78;1;6;"	A";608;332;3;329;2;327;276;147;0;0;48;1;0;0;;60;6;;2;25;33;0;;5;0
Bizkaia;PORTUGALETE;78;1;6;"	B";658;387;3;384;2;382;271;153;0;1;58;2;0;2;;77;8;;0;38;39;0;;3;1
Bizkaia;PORTUGALETE;78;1;7;"	U";570;293;2;291;3;288;277;122;0;0;57;1;0;0;;51;5;;0;31;17;0;;4;0
Bizkaia;PORTUGALETE;78;1;8;"	A";449;205;6;199;1;198;244;65;0;1;60;1;0;0;;30;2;;1;25;9;0;;4;0
Bizkaia;PORTUGALETE;78;1;8;"	B";495;237;2;235;2;233;258;65;0;0;67;0;1;0;;44;2;;1;24;27;0;;2;0
Bizkaia;PORTUGALETE;78;1;9;"	A";848;489;4;485;3;482;359;193;0;0;105;3;0;0;;54;17;;0;45;62;0;;2;1
Bizkaia;PORTUGALETE;78;1;9;"	B";823;459;6;453;3;450;364;192;0;1;93;0;0;1;;54;11;;0;46;46;0;;6;0
Bizkaia;PORTUGALETE;78;2;1;"	A";479;221;2;219;2;217;258;73;0;1;47;2;0;0;;49;5;;0;27;12;0;;1;0
Bizkaia;PORTUGALETE;78;2;1;"	B";507;215;1;214;2;212;292;81;1;0;46;1;0;0;;32;4;;0;31;13;0;;3;0
Bizkaia;PORTUGALETE;78;2;2;"	U";689;334;5;329;1;328;355;106;0;0;89;2;0;0;;51;6;;0;46;24;0;;4;0
Bizkaia;PORTUGALETE;78;2;3;"	U";784;402;1;401;3;398;382;146;0;3;105;0;2;0;;52;9;;0;37;39;0;;5;0
Bizkaia;PORTUGALETE;78;2;4;"	U";656;358;2;356;1;355;298;121;0;1;62;3;5;0;;86;5;;0;43;21;0;;8;0
Bizkaia;PORTUGALETE;78;2;5;"	U";643;277;1;276;2;274;366;83;0;1;72;5;0;2;;47;4;;0;38;18;0;;4;0
Bizkaia;PORTUGALETE;78;2;6;"	A";538;264;2;262;3;259;274;75;0;0;81;4;0;0;;45;7;;0;26;17;0;;3;1
Bizkaia;PORTUGALETE;78;2;6;"	B";588;269;8;261;2;259;319;95;0;0;76;2;0;0;;37;3;;0;23;20;0;;2;1
Bizkaia;PORTUGALETE;78;2;7;"	U";533;266;1;265;2;263;267;82;0;0;89;1;0;1;;43;4;;0;26;16;0;;1;0
Bizkaia;PORTUGALETE;78;2;8;"	A";459;196;;196;;196;263;57;0;0;67;2;0;0;;32;3;;0;22;13;0;;0;0
Bizkaia;PORTUGALETE;78;2;8;"	B";515;213;1;212;7;205;302;68;0;1;63;0;0;1;;29;5;;0;28;8;0;;1;1
Bizkaia;PORTUGALETE;78;2;9;"	U";607;255;;255;7;248;352;79;0;0;80;2;0;1;;25;8;;0;26;26;1;;0;0
Bizkaia;PORTUGALETE;78;2;10;"	A";508;281;;281;4;277;227;112;0;0;61;0;0;0;;34;1;;0;49;18;0;;1;1
Bizkaia;PORTUGALETE;78;2;10;"	B";588;311;5;306;3;303;277;101;0;2;76;2;0;0;;46;3;;0;56;17;0;;0;0
Bizkaia;PORTUGALETE;78;3;1;"	U";767;373;1;372;4;368;394;143;1;1;64;1;2;1;;98;5;;2;28;19;0;;3;0
Bizkaia;PORTUGALETE;78;3;2;"	U";600;310;2;308;4;304;290;117;0;0;57;4;0;0;;68;5;;1;33;13;0;;6;0
Bizkaia;PORTUGALETE;78;3;3;"	A";507;221;1;220;4;216;286;82;0;1;57;2;0;0;;35;2;;1;17;15;0;;4;0
Bizkaia;PORTUGALETE;78;3;3;"	B";497;243;2;241;5;236;254;84;0;0;59;1;0;0;;45;3;;0;16;24;0;;3;1
Bizkaia;PORTUGALETE;78;3;4;"	U";703;308;2;306;;306;395;96;0;0;68;3;0;0;;82;3;;0;43;6;0;;5;0
Bizkaia;PORTUGALETE;78;3;5;"	U";844;361;2;359;3;356;483;124;0;1;85;0;0;1;;64;8;;0;41;27;0;;4;1
Bizkaia;PORTUGALETE;78;3;6;"	U";896;465;8;457;5;452;431;175;0;2;94;1;0;1;;97;5;;0;56;20;0;;1;0
Bizkaia;PORTUGALETE;78;3;7;"	A";419;180;2;178;1;177;239;61;0;0;56;0;0;1;;24;3;;0;27;5;0;;0;0
Bizkaia;PORTUGALETE;78;3;7;"	B";465;172;;172;3;169;293;47;0;0;59;4;0;0;;22;2;;0;24;11;0;;0;0
Bizkaia;PORTUGALETE;78;3;8;"	A";467;196;;196;1;195;271;67;0;0;60;1;0;1;;29;3;;0;21;12;0;;1;0
Bizkaia;PORTUGALETE;78;3;8;"	B";468;204;2;202;;202;264;58;0;0;65;1;0;0;;42;6;;1;16;12;0;;0;1
Bizkaia;PORTUGALETE;78;3;9;"	A";474;216;2;214;4;210;258;76;0;0;48;0;0;1;;37;2;;0;26;18;0;;2;0
Bizkaia;PORTUGALETE;78;3;9;"	B";531;248;5;243;1;242;283;91;0;0;47;1;1;0;;44;6;;1;23;24;0;;4;0
Bizkaia;PORTUGALETE;78;3;10;"	U";631;288;4;284;3;281;343;81;0;0;75;1;0;0;;48;10;;0;47;17;0;;2;0
Bizkaia;PORTUGALETE;78;3;11;"	U";742;363;4;359;1;358;379;145;1;0;73;2;0;0;;65;7;;0;32;27;0;;5;1
Bizkaia;PORTUGALETE;78;3;12;"	A";614;334;2;332;3;329;280;136;0;0;59;0;1;2;;59;6;;0;30;33;0;;3;0
Bizkaia;PORTUGALETE;78;3;12;"	B";734;397;5;392;2;390;337;159;0;0;103;1;0;0;;53;5;;0;42;23;0;;2;2
Bizkaia;PORTUGALETE;78;4;1;"	U";778;389;;389;3;386;389;130;0;0;105;1;0;1;;53;11;;0;46;34;0;;5;0
Bizkaia;PORTUGALETE;78;4;2;"	U";777;325;5;320;2;318;452;110;1;1;87;1;0;1;;41;2;;1;40;30;0;;3;0
Bizkaia;PORTUGALETE;78;4;3;"	A";619;285;2;283;3;280;334;84;0;0;81;0;1;1;;62;8;;2;36;3;0;;2;0
Bizkaia;PORTUGALETE;78;4;3;"	B";679;331;4;327;4;323;348;108;1;0;88;2;0;0;;39;8;;0;56;17;0;;4;0
Bizkaia;PORTUGALETE;78;4;4;"	A";450;191;2;189;3;186;259;54;1;0;64;1;1;0;;23;2;;0;26;14;0;;0;0
Bizkaia;PORTUGALETE;78;4;4;"	B";471;224;3;221;1;220;247;71;0;0;81;3;0;0;;26;1;;0;20;16;0;;1;1
Bizkaia;PORTUGALETE;78;4;5;"	A";624;310;1;309;5;304;314;111;0;2;73;0;0;1;;43;4;;0;39;28;0;;3;0
