TH;AMBITO;CODMUN;DISTRITO;SECCION;MESA;CENSO;VOTOS;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCION;EAJ-PNV;EH BILDU;PSE-EE/PSOE;PP;SUMAR;PODEMOS-AHAL DUGU - ALIANZA VERDE;VOX;PACMA;EB-AZ;PUM+J;IZAN;PCTE / ELAK;PH;O.E.
Gipuzkoa;HONDARRIBIA;36;1;10;"	U";546;287;1;286;8;278;259;66;83;71;21;10;17;6;2;2;0;0;;;
Gipuzkoa;HONDARRIBIA;36;1;11;"	A";940;608;8;600;7;593;332;240;234;59;19;19;11;5;4;1;0;1;;;
Gipuzkoa;HONDARRIBIA;36;1;11;"	B";906;567;3;564;9;555;339;205;220;51;20;18;21;10;4;4;2;0;;;
Gipuzkoa;HONDARRIBIA;36;1;12;"	U";804;522;2;520;8;512;282;241;131;72;38;14;6;4;1;3;0;2;;;
Gipuzkoa;IBARRA;42;1;1;"	A";602;356;1;355;1;354;246;125;176;36;6;4;3;3;0;0;0;1;;;
Gipuzkoa;IBARRA;42;1;1;"	B";547;316;1;315;2;313;231;92;162;30;10;7;6;6;0;0;0;0;;;
Gipuzkoa;IBARRA;42;1;2;"	A";589;334;2;332;8;324;255;83;201;17;4;7;5;2;3;1;0;1;;;
Gipuzkoa;IBARRA;42;1;2;"	B";551;305;1;304;4;300;246;74;159;38;10;8;4;3;1;0;1;2;;;
Gipuzkoa;IBARRA;42;1;3;"	U";814;492;1;491;4;487;322;176;237;38;16;7;7;3;1;2;0;0;;;
Gipuzkoa;IDIAZABAL;43;1;1;"	A";576;382;3;379;3;376;194;146;205;10;5;1;4;2;0;2;1;0;;;
Gipuzkoa;IDIAZABAL;43;1;1;"	B";522;367;5;362;5;357;155;157;176;7;8;2;6;0;1;0;0;0;;;
Gipuzkoa;IDIAZABAL;43;1;1;"	C";598;372;5;367;6;361;226;137;198;9;6;1;8;0;1;1;0;0;;;
Gipuzkoa;IKAZTEGIETA;44;1;1;"	U";351;229;;229;2;227;122;61;149;8;1;2;5;1;0;0;0;0;;;
Gipuzkoa;IRUN;45;1;1;"	A";620;356;4;352;7;345;264;115;70;63;62;7;7;14;3;3;0;1;;;
Gipuzkoa;IRUN;45;1;1;"	B";654;397;6;391;3;388;257;132;89;62;57;12;8;20;4;3;1;0;;;
Gipuzkoa;IRUN;45;1;1;"	C";619;352;2;350;1;349;267;125;73;57;53;17;5;14;4;1;0;0;;;
Gipuzkoa;IRUN;45;1;2;"	A";626;372;3;369;4;365;254;145;103;60;29;6;11;6;1;4;0;0;;;
Gipuzkoa;IRUN;45;1;2;"	B";615;366;1;365;6;359;249;126;121;52;24;3;14;4;11;2;2;0;;;
Gipuzkoa;IRUN;45;1;3;"	A";790;506;4;502;5;497;284;177;103;106;63;16;14;14;1;1;0;2;;;
Gipuzkoa;IRUN;45;1;3;"	B";838;502;2;500;11;489;336;167;109;94;57;14;13;24;3;3;4;1;;;
Gipuzkoa;IRUN;45;1;4;"	A";566;352;3;349;1;348;214;132;107;45;22;13;11;12;3;1;1;1;;;
Gipuzkoa;IRUN;45;1;4;"	B";556;339;2;337;6;331;217;112;104;55;23;16;8;7;4;1;1;0;;;
Gipuzkoa;IRUN;45;2;1;"	A";583;336;2;334;3;331;247;117;98;57;17;16;12;9;2;2;0;1;;;
Gipuzkoa;IRUN;45;2;1;"	B";657;360;1;359;2;357;297;118;122;75;13;8;8;8;0;3;1;1;;;
Gipuzkoa;IRUN;45;2;2;"	A";742;359;3;356;4;352;383;104;76;95;29;17;10;14;4;2;1;0;;;
Gipuzkoa;IRUN;45;2;2;"	B";734;382;1;381;5;376;352;112;80;93;33;15;18;22;1;0;2;0;;;
Gipuzkoa;IRUN;45;2;3;"	U";803;420;6;414;4;410;383;155;147;51;24;9;4;14;6;0;0;0;;;
Gipuzkoa;IRUN;45;2;4;"	A";786;421;8;413;6;407;365;129;88;96;32;27;10;18;1;5;0;1;;;
Gipuzkoa;IRUN;45;2;4;"	B";827;410;6;404;2;402;417;144;85;93;28;13;13;21;2;1;1;1;;;
Gipuzkoa;IRUN;45;2;5;"	A";676;370;9;361;2;359;306;119;115;59;26;14;6;13;2;2;2;1;;;
Gipuzkoa;IRUN;45;2;5;"	B";621;344;6;338;3;335;277;122;98;50;25;16;14;6;1;3;0;0;;;
Gipuzkoa;IRUN;45;2;6;"	A";510;344;;344;1;343;166;109;107;56;37;14;7;7;2;3;0;1;;;
Gipuzkoa;IRUN;45;2;6;"	B";496;312;1;311;3;308;184;89;83;68;37;6;8;9;4;4;0;0;;;
Gipuzkoa;IRUN;45;2;7;"	A";483;282;;282;3;279;201;79;84;65;16;22;6;5;1;0;1;0;;;
Gipuzkoa;IRUN;45;2;7;"	B";487;295;2;293;2;291;192;75;89;90;19;0;6;10;1;1;0;0;;;
Gipuzkoa;IRUN;45;2;8;"	A";780;435;6;429;6;423;345;145;116;93;19;17;11;17;2;1;0;2;;;
Gipuzkoa;IRUN;45;2;8;"	B";709;379;5;374;4;370;330;101;98;90;29;17;14;14;2;3;0;2;;;
Gipuzkoa;IRUN;45;2;9;"	U";739;462;3;459;9;450;277;162;105;80;56;16;11;15;0;2;0;3;;;
Gipuzkoa;IRUN;45;2;10;"	A";680;457;;457;8;449;223;155;117;75;29;28;22;15;1;2;2;3;;;
Gipuzkoa;IRUN;45;2;10;"	B";679;405;3;402;;402;274;128;96;89;29;21;19;11;3;3;1;2;;;
Gipuzkoa;IRUN;45;2;10;"	C";651;395;1;394;7;387;256;140;91;81;29;13;8;16;2;4;1;2;;;
Gipuzkoa;IRUN;45;3;1;"	A";798;500;;500;3;497;298;193;90;79;92;14;3;23;2;1;0;0;;;
Gipuzkoa;IRUN;45;3;1;"	B";808;497;2;495;4;491;311;193;87;69;94;13;6;22;4;2;1;0;;;
Gipuzkoa;IRUN;45;3;2;"	U";875;442;2;440;7;433;433;132;75;123;57;18;15;10;2;0;1;0;;;
Gipuzkoa;IRUN;45;3;3;"	U";891;471;3;468;2;466;420;120;91;140;48;16;15;29;6;0;1;0;;;
Gipuzkoa;IRUN;45;3;4;"	U";670;300;3;297;2;295;370;89;43;92;24;15;6;22;3;1;0;0;;;
Gipuzkoa;IRUN;45;3;5;"	A";528;259;1;258;3;255;269;75;40;76;30;14;7;11;1;1;0;0;;;
Gipuzkoa;IRUN;45;3;5;"	B";543;273;;273;2;271;270;59;42;73;55;13;9;17;1;1;0;1;;;
Gipuzkoa;IRUN;45;3;6;"	A";523;310;;310;3;307;213;103;76;54;39;9;9;12;3;0;2;0;;;
Gipuzkoa;IRUN;45;3;6;"	B";460;225;;225;3;222;235;73;43;37;43;14;2;7;2;0;0;1;;;
Gipuzkoa;IRUN;45;3;7;"	A";460;257;1;256;1;255;203;84;36;85;25;11;3;8;1;1;0;1;;;
Gipuzkoa;IRUN;45;3;7;"	B";512;261;4;257;3;254;251;77;47;57;44;6;6;14;0;0;1;2;;;
Gipuzkoa;IRUN;45;3;8;"	A";422;232;;232;2;230;190;60;27;72;38;3;10;17;3;0;0;0;;;
Gipuzkoa;IRUN;45;3;8;"	B";419;230;;230;2;228;189;61;29;68;49;6;4;8;3;0;0;0;;;
Gipuzkoa;IRUN;45;3;9;"	A";508;292;4;288;5;283;216;113;59;52;31;9;6;12;1;0;0;0;;;
Gipuzkoa;IRUN;45;3;9;"	B";489;283;1;282;1;281;206;91;47;58;42;10;12;13;4;0;0;4;;;
Gipuzkoa;IRUN;45;3;10;"	A";590;347;2;345;5;340;243;92;63;120;35;12;2;10;2;1;1;2;;;
Gipuzkoa;IRUN;45;3;10;"	B";608;340;3;337;5;332;268;94;49;99;36;14;14;19;2;2;2;1;;;
Gipuzkoa;IRUN;45;3;11;"	U";760;453;3;450;3;447;307;143;97;124;32;21;12;17;0;0;0;1;;;
Gipuzkoa;IRUN;45;3;12;"	A";539;301;3;298;2;296;238;95;40;98;27;14;7;11;2;1;0;1;;;
Gipuzkoa;IRUN;45;3;12;"	B";584;325;3;322;8;314;259;82;51;99;36;13;8;21;3;1;0;0;;;
Gipuzkoa;IRUN;45;3;13;"	A";675;355;2;353;5;348;320;103;46;95;52;13;9;22;4;3;1;0;;;
Gipuzkoa;IRUN;45;3;13;"	B";679;349;3;346;3;343;330;114;39;85;47;22;6;23;2;4;0;1;;;
Gipuzkoa;IRUN;45;3;14;"	A";443;219;;219;;219;224;63;53;61;12;9;6;9;3;2;1;0;;;
Gipuzkoa;IRUN;45;3;14;"	B";443;202;2;200;4;196;241;54;56;55;11;6;6;2;6;0;0;0;;;
Gipuzkoa;IRUN;45;3;15;"	A";830;487;1;486;3;483;343;139;104;139;44;17;14;16;5;4;0;1;;;
Gipuzkoa;IRUN;45;3;15;"	B";859;510;3;507;6;501;349;153;91;130;56;20;16;27;2;4;1;1;;;
Gipuzkoa;IRUN;45;3;16;"	U";565;260;3;257;1;256;305;78;55;76;25;5;6;9;2;0;0;0;;;
Gipuzkoa;IRUN;45;3;17;"	A";763;478;4;474;3;471;285;169;116;85;53;12;8;21;4;2;1;0;;;
Gipuzkoa;IRUN;45;3;17;"	B";779;468;;468;6;462;311;168;84;96;66;7;14;18;5;3;0;1;;;
Gipuzkoa;IRUN;45;3;18;"	U";710;423;4;419;11;408;287;116;57;146;40;16;8;24;0;0;1;0;;;
Gipuzkoa;IRUN;45;3;19;"	A";520;320;1;319;6;313;200;129;67;42;45;9;3;11;3;3;0;1;;;
Gipuzkoa;IRUN;45;3;19;"	B";504;308;1;307;3;304;196;126;60;48;34;9;11;12;2;1;1;0;;;
Gipuzkoa;IRUN;45;4;1;"	U";580;307;5;302;;302;273;71;74;75;25;15;15;18;9;0;0;0;;;
Gipuzkoa;IRUN;45;4;2;"	U";560;269;4;265;1;264;291;62;57;88;19;13;15;3;2;1;3;1;;;
Gipuzkoa;IRUN;45;4;3;"	A";676;340;3;337;3;334;336;108;57;89;22;19;12;22;3;0;2;0;;;
Gipuzkoa;IRUN;45;4;3;"	B";655;341;4;337;6;331;314;119;58;68;23;20;10;25;6;1;1;0;;;
Gipuzkoa;IRUN;45;4;4;"	A";815;418;7;411;16;395;397;131;102;72;26;26;12;21;2;2;0;1;;;
Gipuzkoa;IRUN;45;4;4;"	B";843;450;7;443;9;434;393;142;110;79;38;16;21;23;3;0;0;2;;;
Gipuzkoa;IRUN;45;4;5;"	A";443;244;1;243;1;242;199;70;61;66;22;9;6;4;1;1;0;2;;;
Gipuzkoa;IRUN;45;4;5;"	B";406;216;2;214;4;210;190;52;57;60;20;8;6;5;1;0;1;0;;;
Gipuzkoa;IRUN;45;4;6;"	A";670;341;1;340;2;338;329;87;114;63;23;18;16;13;3;0;0;1;;;
Gipuzkoa;IRUN;45;4;6;"	B";645;374;4;370;6;364;271;93;107;90;17;20;22;14;1;0;0;0;;;
Gipuzkoa;IRUN;45;4;7;"	U";703;400;4;396;1;395;303;121;152;48;35;9;13;13;1;1;0;2;;;
Gipuzkoa;IRUN;45;4;8;"	A";450;281;1;280;1;279;169;93;72;63;13;11;12;9;4;1;0;1;;;
Gipuzkoa;IRUN;45;4;8;"	B";415;231;1;230;1;229;184;79;48;56;17;11;12;3;1;0;0;2;;;
Gipuzkoa;IRUN;45;4;9;"	A";539;288;2;286;3;283;251;104;74;37;25;18;7;13;0;4;0;1;;;
Gipuzkoa;IRUN;45;4;9;"	B";612;313;1;312;1;311;299;118;68;54;31;22;5;8;5;0;0;0;;;
Gipuzkoa;IRURA;46;1;1;"	A";659;371;1;370;6;364;288;103;203;26;4;8;7;9;1;2;1;0;;;
Gipuzkoa;IRURA;46;1;1;"	B";633;351;2;349;2;347;282;112;187;19;9;5;4;8;1;1;1;0;;;
Gipuzkoa;ITSASONDO;47;1;1;"	U";453;294;2;292;3;289;159;68;199;5;5;7;5;0;0;0;0;0;;;
Gipuzkoa;LARRAUL;48;1;1;"	U";192;112;;112;;112;80;32;65;5;2;4;2;0;2;0;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;1;"	A";839;522;;522;5;517;317;129;258;57;23;13;11;16;3;5;1;1;;;
Gipuzkoa;LASARTE-ORIA;902;1;1;"	B";854;526;1;525;8;517;328;143;226;68;29;20;14;11;4;1;1;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;2;"	A";523;309;2;307;;307;214;63;78;109;33;11;2;6;5;0;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;2;"	B";556;317;;317;5;312;239;78;74;107;21;10;10;11;0;0;1;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;3;"	A";582;348;3;345;2;343;234;81;72;128;31;12;10;5;2;0;0;2;;;
Gipuzkoa;LASARTE-ORIA;902;1;3;"	B";575;357;;357;1;356;218;75;67;142;27;20;8;14;1;1;0;1;;;
Gipuzkoa;LASARTE-ORIA;902;1;4;"	A";484;300;2;298;1;297;184;77;119;75;9;10;4;0;3;0;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;4;"	B";487;246;1;245;4;241;241;51;86;51;17;8;19;5;2;1;0;1;;;
Gipuzkoa;LASARTE-ORIA;902;1;5;"	U";523;337;3;334;1;333;186;91;109;73;43;8;6;1;2;0;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;6;"	A";720;428;5;423;4;419;292;109;177;73;13;13;19;11;1;3;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;6;"	B";719;395;3;392;3;389;324;96;144;81;23;22;10;4;5;4;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;7;"	U";815;493;3;490;3;487;322;109;81;196;55;23;5;16;1;1;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;8;"	U";819;480;4;476;1;475;339;102;118;164;54;16;6;11;3;0;1;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;9;"	A";604;357;2;355;2;353;247;76;167;62;13;16;4;13;1;1;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;9;"	B";617;378;2;376;3;373;239;95;130;86;24;16;6;7;3;1;1;4;;;
Gipuzkoa;LASARTE-ORIA;902;1;9;"	C";646;379;2;377;3;374;267;95;138;82;21;9;11;8;5;4;0;1;;;
Gipuzkoa;LASARTE-ORIA;902;1;10;"	U";1001;539;2;537;5;532;462;157;151;123;28;31;13;16;7;2;1;3;;;
Gipuzkoa;LASARTE-ORIA;902;1;11;"	A";736;413;2;411;3;408;323;104;128;100;34;13;13;9;4;2;1;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;11;"	B";741;414;1;413;5;408;327;107;125;98;31;17;11;16;3;0;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;12;"	U";791;438;1;437;2;435;353;114;141;113;26;17;11;6;4;0;3;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;13;"	A";556;342;1;341;5;336;214;102;94;87;27;9;8;8;0;1;0;0;;;
Gipuzkoa;LASARTE-ORIA;902;1;13;"	B";582;355;1;354;3;351;227;82;89;108;37;17;4;10;2;0;0;2;;;
Gipuzkoa;LAZKAO;49;1;1;"	A";711;457;4;453;7;446;254;190;191;22;5;16;16;1;1;1;0;3;;;
Gipuzkoa;LAZKAO;49;1;1;"	B";750;450;7;443;4;439;300;169;207;22;13;12;10;5;1;0;0;0;;;
Gipuzkoa;LAZKAO;49;1;2;"	A";607;407;3;404;3;401;200;124;216;28;5;12;5;7;0;0;1;3;;;
Gipuzkoa;LAZKAO;49;1;2;"	B";664;433;2;431;2;429;231;163;191;45;9;5;9;4;1;1;0;1;;;
Gipuzkoa;LAZKAO;49;1;3;"	A";734;493;2;491;1;490;241;176;270;17;8;8;7;2;1;1;0;0;;;
Gipuzkoa;LAZKAO;49;1;3;"	B";764;491;5;486;;486;273;169;279;18;3;8;4;0;4;1;0;0;;;
Gipuzkoa;LEABURU;50;1;1;"	U";283;188;2;186;6;180;95;42;119;2;1;6;3;0;1;0;6;0;;;
Gipuzkoa;LEGAZPI;51;1;1;"	A";564;378;;378;4;374;186;132;184;29;6;7;12;0;1;2;0;1;;;
Gipuzkoa;LEGAZPI;51;1;1;"	B";541;337;1;336;1;335;204;134;142;32;8;5;8;6;0;0;0;0;;;
Gipuzkoa;LEGAZPI;51;1;2;"	A";601;418;;418;7;411;183;149;193;29;9;0;8;3;0;1;19;0;;;
Gipuzkoa;LEGAZPI;51;1;2;"	B";605;401;1;400;8;392;204;166;161;26;18;11;5;2;1;2;0;0;;;
Gipuzkoa;LEGAZPI;51;1;2;"	C";664;458;4;454;7;447;206;184;196;36;12;12;4;2;0;0;0;1;;;
Gipuzkoa;LEGAZPI;51;1;3;"	U";769;449;4;445;3;442;320;109;213;61;19;21;13;4;1;0;0;1;;;
Gipuzkoa;LEGAZPI;51;1;4;"	U";771;513;3;510;2;508;258;115;236;83;24;20;18;6;5;1;0;0;;;
Gipuzkoa;LEGAZPI;51;1;5;"	A";446;275;1;274;;274;171;75;102;51;28;5;7;5;1;0;0;0;;;
Gipuzkoa;LEGAZPI;51;1;5;"	B";465;283;4;279;;279;182;64;105;52;24;12;11;6;2;1;1;1;;;
Gipuzkoa;LEGAZPI;51;1;6;"	U";570;378;1;377;;377;192;109;152;69;16;13;6;7;3;2;0;0;;;
Gipuzkoa;LEGAZPI;51;1;7;"	A";184;120;;120;;120;64;41;73;4;0;2;0;0;0;0;0;0;;;
Gipuzkoa;LEGAZPI;51;1;7;"	B";339;223;3;220;;220;116;67;108;35;3;4;3;0;0;0;0;0;;;
Gipuzkoa;LEGORRETA;52;1;1;"	A";490;335;1;334;5;329;155;126;166;16;4;4;4;6;1;0;2;0;;;
Gipuzkoa;LEGORRETA;52;1;1;"	B";535;335;2;333;8;325;200;115;176;7;5;8;9;2;3;0;0;0;;;
Gipuzkoa;LEINTZ-GATZAGA;68;1;1;"	U";170;108;2;106;5;101;62;35;63;1;0;1;1;0;0;0;0;0;;;
Gipuzkoa;LEZO;53;1;1;"	A";744;459;;459;1;458;285;116;270;38;12;8;8;2;1;0;0;3;;;
Gipuzkoa;LEZO;53;1;1;"	B";793;459;3;456;;456;334;139;223;51;15;13;8;4;1;2;0;0;;;
Gipuzkoa;LEZO;53;1;2;"	U";793;466;4;462;6;456;327;126;256;45;5;13;4;2;3;0;1;1;;;
Gipuzkoa;LEZO;53;1;3;"	A";544;291;1;290;9;281;253;82;139;35;9;9;4;2;0;0;0;1;;;
Gipuzkoa;LEZO;53;1;3;"	B";555;279;1;278;1;277;276;75;149;26;10;12;3;2;0;0;0;0;;;
Gipuzkoa;LEZO;53;1;4;"	A";679;426;1;425;11;414;253;110;225;39;11;7;15;5;1;0;0;1;;;
Gipuzkoa;LEZO;53;1;4;"	B";671;396;3;393;2;391;275;99;221;31;9;14;9;5;1;0;0;2;;;
Gipuzkoa;LIZARTZA;54;1;1;"	U";477;294;3;291;2;289;183;43;245;0;0;0;0;1;0;0;0;0;;;
Gipuzkoa;MENDARO;901;1;1;"	A";747;461;2;459;3;456;286;183;200;35;11;14;6;3;1;0;0;3;;;
Gipuzkoa;MENDARO;901;1;1;"	B";696;434;2;432;2;430;262;160;192;39;15;14;4;2;1;2;1;0;;;
Gipuzkoa;MUNICIPIO CERA GIPUZKOA;999;1;1;"	U";30657;;;;;;30657;0;0;0;0;0;0;0;0;0;0;0;;;
Gipuzkoa;MUTILOA;57;1;1;"	U";204;140;;140;6;134;64;34;92;4;0;2;2;0;0;0;0;0;;;
Gipuzkoa;MUTRIKU;56;1;1;"	A";506;350;4;346;6;340;156;122;195;7;5;4;4;0;2;1;0;0;;;
Gipuzkoa;MUTRIKU;56;1;1;"	B";614;387;1;386;3;383;227;148;191;16;10;10;4;1;0;2;0;1;;;
Gipuzkoa;MUTRIKU;56;1;2;"	A";576;382;1;381;3;378;194;151;196;7;9;6;6;1;1;0;1;0;;;
Gipuzkoa;MUTRIKU;56;1;2;"	B";634;424;3;421;2;419;210;171;209;13;15;6;3;0;0;0;0;2;;;
Gipuzkoa;MUTRIKU;56;1;3;"	A";556;365;;365;1;364;191;132;195;20;5;8;2;1;0;0;1;0;;;
Gipuzkoa;MUTRIKU;56;1;3;"	B";566;350;;350;1;349;216;110;184;16;14;9;7;3;4;0;1;1;;;
Gipuzkoa;MUTRIKU;56;2;1;"	U";630;360;1;359;3;356;270;154;167;12;6;5;6;1;1;0;3;1;;;
Gipuzkoa;OIARTZUN;63;1;1;"	A";765;509;2;507;3;504;256;126;325;13;3;13;17;1;0;5;0;1;;;
Gipuzkoa;OIARTZUN;63;1;1;"	B";689;476;1;475;6;469;213;109;315;13;2;17;9;2;1;0;0;1;;;
Gipuzkoa;OIARTZUN;63;1;2;"	U";963;625;1;624;6;618;338;136;445;13;2;6;8;3;2;1;0;2;;;
Gipuzkoa;OIARTZUN;63;1;3;"	A";565;332;2;330;4;326;233;91;169;30;16;6;3;9;0;1;0;1;;;
Gipuzkoa;OIARTZUN;63;1;3;"	B";553;318;2;316;3;313;235;75;167;33;10;10;7;8;1;2;0;0;;;
Gipuzkoa;OIARTZUN;63;1;4;"	A";738;464;1;463;5;458;274;75;321;27;10;6;12;1;2;2;1;1;;;
Gipuzkoa;OIARTZUN;63;1;4;"	B";729;437;3;434;;434;292;85;306;19;10;7;6;0;0;1;0;0;;;
Gipuzkoa;OIARTZUN;63;1;5;"	A";627;412;1;411;4;407;215;84;301;6;1;5;10;0;0;0;0;0;;;
Gipuzkoa;OIARTZUN;63;1;5;"	B";282;180;1;179;2;177;102;37;136;1;0;0;2;0;1;0;0;0;;;
Gipuzkoa;OIARTZUN;63;1;6;"	A";541;361;1;360;1;359;180;74;246;9;14;9;4;1;0;1;0;1;;;
Gipuzkoa;OIARTZUN;63;1;6;"	B";525;327;3;324;7;317;198;77;209;9;8;7;5;1;0;0;1;0;;;
Gipuzkoa;OIARTZUN;63;1;7;"	A";620;399;2;397;5;392;221;80;288;5;3;9;4;1;1;1;0;0;;;
Gipuzkoa;OIARTZUN;63;1;7;"	B";652;437;1;436;4;432;215;85;316;14;5;2;4;3;0;0;1;2;;;
Gipuzkoa;OLABERRIA;58;1;1;"	A";342;249;1;248;2;246;93;98;128;4;5;3;3;0;1;3;0;1;;;
Gipuzkoa;OLABERRIA;58;1;1;"	B";362;206;;206;1;205;156;86;47;42;15;6;5;2;1;1;0;0;;;
Gipuzkoa;O?ATI;59;1;1;"	A";436;323;5;318;2;316;113;132;162;11;3;4;2;1;1;0;0;0;;;
Gipuzkoa;O?ATI;59;1;1;"	B";488;368;;368;1;367;120;148;191;16;6;4;1;0;1;0;0;0;;;
Gipuzkoa;O?ATI;59;1;2;"	U";729;498;2;496;6;490;231;214;236;17;8;6;5;4;0;0;0;0;;;
Gipuzkoa;O?ATI;59;1;3;"	A";439;283;;283;;283;156;101;145;19;7;4;5;0;0;0;1;1;;;
Gipuzkoa;O?ATI;59;1;3;"	B";401;267;4;263;2;261;134;97;122;27;8;3;4;0;0;0;0;0;;;
Gipuzkoa;O?ATI;59;1;4;"	U";817;532;;532;3;529;285;171;287;42;15;8;5;0;0;0;0;1;;;
Gipuzkoa;O?ATI;59;1;5;"	A";503;316;2;314;3;311;187;112;166;20;5;6;2;0;0;0;0;0;;;
Gipuzkoa;O?ATI;59;1;5;"	B";530;343;1;342;4;338;187;103;198;15;3;9;7;0;2;1;0;0;;;
Gipuzkoa;O?ATI;59;1;6;"	A";802;543;;543;2;541;259;152;331;22;6;15;11;0;3;0;1;0;;;
Gipuzkoa;O?ATI;59;1;6;"	B";758;514;4;510;4;506;244;136;311;28;10;11;7;1;1;0;0;1;;;
Gipuzkoa;O?ATI;59;1;7;"	A";666;467;1;466;2;464;199;155;269;18;5;8;9;0;0;0;0;0;;;
Gipuzkoa;O?ATI;59;1;7;"	B";621;403;2;401;2;399;218;112;240;24;10;6;5;0;0;0;0;2;;;
Gipuzkoa;O?ATI;59;2;1;"	A";449;267;;267;1;266;182;117;133;5;5;3;2;1;0;0;0;0;;;
Gipuzkoa;O?ATI;59;2;1;"	B";623;415;1;414;2;412;208;89;301;5;4;6;3;1;1;1;0;1;;;
Gipuzkoa;O?ATI;59;2;1;"	C";531;365;1;364;4;360;166;78;268;4;2;2;4;1;0;0;0;1;;;
Gipuzkoa;ORDIZIA;76;1;1;"	U";772;493;3;490;;490;279;175;222;39;11;16;21;5;0;1;0;0;;;
Gipuzkoa;ORDIZIA;76;1;2;"	U";712;448;1;447;11;436;264;138;211;35;18;9;16;3;1;3;0;2;;;
Gipuzkoa;ORDIZIA;76;1;3;"	U";955;609;3;606;3;603;346;218;250;50;27;21;25;4;3;2;1;2;;;
Gipuzkoa;ORDIZIA;76;1;4;"	U";948;651;3;648;9;639;297;244;278;52;17;13;25;8;1;0;0;1;;;
Gipuzkoa;ORDIZIA;76;1;5;"	A";583;378;1;377;4;373;205;126;166;46;11;9;10;3;0;1;0;1;;;
Gipuzkoa;ORDIZIA;76;1;5;"	B";544;337;2;335;1;334;207;108;147;35;13;17;5;6;1;0;0;2;;;
Gipuzkoa;ORDIZIA;76;1;6;"	A";563;304;1;303;6;297;259;103;114;40;5;12;18;1;2;0;1;1;;;
Gipuzkoa;ORDIZIA;76;1;6;"	B";602;326;;326;8;318;276;101;107;61;10;12;19;6;0;1;1;0;;;
Gipuzkoa;ORDIZIA;76;1;8;"	A";663;435;2;433;5;428;228;144;187;30;14;17;23;6;3;2;1;1;;;
Gipuzkoa;ORDIZIA;76;1;8;"	B";653;427;4;423;5;418;226;127;195;44;9;19;18;2;2;1;1;0;;;
Gipuzkoa;ORENDAIN;905;1;1;"	U";173;123;;123;3;120;50;22;95;0;0;1;0;1;1;0;0;0;;;
Gipuzkoa;OREXA;60;1;1;"	U";84;64;2;62;2;60;20;0;60;0;0;0;0;0;0;0;0;0;;;
Gipuzkoa;ORIO;61;1;1;"	A";738;511;4;507;3;504;227;187;273;18;7;7;5;4;1;1;1;0;;;
Gipuzkoa;ORIO;61;1;1;"	B";681;455;2;453;6;447;226;149;259;20;5;6;6;2;0;0;0;0;;;
Gipuzkoa;ORIO;61;1;2;"	A";515;316;1;315;3;312;199;111;154;23;10;3;8;1;2;0;0;0;;;
Gipuzkoa;ORIO;61;1;2;"	B";595;378;1;377;;377;217;142;199;12;6;8;5;0;1;0;0;4;;;
Gipuzkoa;ORIO;61;1;3;"	A";972;607;5;602;8;594;365;220;304;38;6;7;8;6;2;1;0;2;;;
Gipuzkoa;ORIO;61;1;3;"	B";1069;650;2;648;6;642;419;204;369;40;7;2;9;5;4;2;0;0;;;
Gipuzkoa;ORMAIZTEGI;62;1;1;"	A";460;319;2;317;3;314;141;132;150;12;7;4;2;4;3;0;0;0;;;
Gipuzkoa;ORMAIZTEGI;62;1;1;"	B";464;307;1;306;3;303;157;121;150;11;5;9;2;2;2;0;0;1;;;
Gipuzkoa;PASAIA;64;1;1;"	U";623;370;2;368;4;364;253;91;230;23;3;6;3;3;0;0;0;5;;;
Gipuzkoa;PASAIA;64;1;2;"	A";523;319;1;318;2;316;204;79;183;31;7;8;4;2;1;0;0;1;;;
Gipuzkoa;PASAIA;64;1;2;"	B";553;294;1;293;1;292;259;81;177;24;2;4;1;2;0;1;0;0;;;
Gipuzkoa;PASAIA;64;2;1;"	U";598;397;2;395;3;392;201;111;219;31;5;14;9;1;1;0;1;0;;;
Gipuzkoa;PASAIA;64;2;3;"	A";494;246;2;244;1;243;248;72;86;46;15;12;5;1;4;2;0;0;;;
Gipuzkoa;PASAIA;64;2;3;"	B";537;270;1;269;1;268;267;79;95;45;10;11;14;6;6;2;0;0;;;
Gipuzkoa;PASAIA;64;2;9;"	U";615;386;3;383;4;379;229;108;175;56;17;8;8;6;0;1;0;0;;;
Gipuzkoa;PASAIA;64;3;1;"	A";710;403;4;399;4;395;307;100;184;57;20;11;7;8;6;1;0;1;;;
