TH;CODMUN;AMBITO;DISTRITO;SECCION;MESA;CENSO;VOTANTES;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCIONES;EAJ-PNV;PP;HB;U.AL.;EA;EB;PSE-EE/PSOE;CNPS
BIZKAIA;17;BERMEO;3;1;U;1083;581;4;577;11;566;502;174;21;136;5;144;30;55;1
BIZKAIA;17;BERMEO;3;2;A;964;645;10;635;2;633;319;281;18;128;0;149;15;42;0
BIZKAIA;17;BERMEO;3;2;B;751;495;5;490;3;487;256;202;9;106;1;119;12;38;0
BIZKAIA;17;BERMEO;3;3;A;995;696;4;692;3;689;299;348;20;123;0;169;11;18;0
BIZKAIA;17;BERMEO;3;3;B;759;507;4;503;3;500;252;247;16;74;0;132;14;17;0
BIZKAIA;18;BERRIATUA;1;1;U;829;487;0;487;3;484;342;281;8;123;0;51;8;13;0
BIZKAIA;19;BERRIZ;1;1;A;586;387;1;386;5;381;199;166;18;72;4;30;34;57;0
BIZKAIA;19;BERRIZ;1;1;B;447;293;2;291;4;287;154;132;20;30;3;24;32;44;2
BIZKAIA;19;BERRIZ;1;2;A;433;300;5;295;3;292;133;167;3;91;0;28;2;1;0
BIZKAIA;19;BERRIZ;1;2;B;365;261;3;258;5;253;104;129;21;74;0;24;2;3;0
BIZKAIA;19;BERRIZ;1;3;A;801;491;1;490;4;486;310;215;38;66;3;28;50;86;0
BIZKAIA;19;BERRIZ;1;3;B;751;426;3;423;4;419;325;163;42;67;2;15;27;101;2
BIZKAIA;20;BILBAO;1;1;U;525;303;2;301;3;298;222;103;40;52;3;14;39;46;1
BIZKAIA;20;BILBAO;1;2;U;812;447;5;442;7;435;365;134;96;43;1;19;60;81;1
BIZKAIA;20;BILBAO;1;3;U;810;515;2;513;6;507;295;153;98;53;4;23;79;95;2
BIZKAIA;20;BILBAO;1;4;U;528;324;2;322;5;317;204;104;57;38;1;12;38;65;2
BIZKAIA;20;BILBAO;1;5;U;770;469;5;464;8;456;301;110;117;43;1;18;74;91;2
BIZKAIA;20;BILBAO;1;6;A;785;449;3;446;9;437;336;119;93;50;1;12;64;96;2
BIZKAIA;20;BILBAO;1;6;B;786;453;1;452;10;442;333;121;101;33;2;22;69;93;1
BIZKAIA;20;BILBAO;1;7;U;822;498;0;498;4;494;324;178;80;37;2;36;70;90;1
BIZKAIA;20;BILBAO;1;8;U;697;420;4;416;8;408;277;118;73;53;2;26;60;75;1
BIZKAIA;20;BILBAO;1;9;A;600;380;2;378;13;365;220;105;72;34;0;16;44;93;1
BIZKAIA;20;BILBAO;1;9;B;627;385;2;383;14;369;242;112;81;35;0;20;43;78;0
BIZKAIA;20;BILBAO;1;10;U;767;398;3;395;16;379;369;136;72;40;3;22;52;53;1
BIZKAIA;20;BILBAO;1;11;U;1120;683;6;677;13;664;437;219;138;82;2;23;86;114;0
BIZKAIA;20;BILBAO;1;12;U;671;396;0;396;9;387;275;138;114;25;2;12;36;60;0
BIZKAIA;20;BILBAO;1;13;U;613;381;8;373;1;372;232;128;78;30;0;15;42;78;1
BIZKAIA;20;BILBAO;1;14;U;507;314;0;314;2;312;193;79;71;49;2;28;27;56;0
BIZKAIA;20;BILBAO;1;15;U;722;384;7;377;8;369;338;109;63;28;1;12;60;93;3
BIZKAIA;20;BILBAO;1;16;A;760;442;11;431;0;431;318;167;92;38;0;17;49;68;0
BIZKAIA;20;BILBAO;1;16;B;846;480;4;476;6;470;366;170;108;37;0;29;54;71;1
BIZKAIA;20;BILBAO;1;17;A;580;357;1;356;5;351;223;134;84;24;1;17;36;55;0
BIZKAIA;20;BILBAO;1;17;B;610;380;0;380;4;376;230;118;104;32;0;18;41;63;0
BIZKAIA;20;BILBAO;1;18;A;632;401;1;400;10;390;231;136;81;39;0;20;40;73;1
BIZKAIA;20;BILBAO;1;18;B;620;379;2;377;3;374;241;122;70;32;0;12;61;77;0
BIZKAIA;20;BILBAO;1;19;U;1013;536;5;531;14;517;477;187;83;46;4;33;55;107;2
BIZKAIA;20;BILBAO;1;20;U;934;590;3;587;11;576;344;207;124;48;2;23;90;80;2
BIZKAIA;20;BILBAO;1;21;A;556;303;4;299;3;296;253;103;36;35;0;19;41;62;0
BIZKAIA;20;BILBAO;1;21;B;617;357;0;357;8;349;260;113;36;52;0;27;42;78;1
BIZKAIA;20;BILBAO;1;22;A;747;485;3;482;10;472;262;133;113;67;3;30;53;73;0
BIZKAIA;20;BILBAO;1;22;B;752;460;0;460;12;448;292;126;121;44;2;22;67;66;0
BIZKAIA;20;BILBAO;1;23;U;1180;720;6;714;9;705;460;224;152;61;1;35;80;151;1
BIZKAIA;20;BILBAO;1;25;A;660;437;5;432;15;417;223;156;103;39;0;26;38;54;1
BIZKAIA;20;BILBAO;1;25;B;736;470;2;468;11;457;266;177;102;32;1;31;57;57;0
BIZKAIA;20;BILBAO;1;26;U;1112;677;0;677;21;656;435;279;119;75;3;42;51;87;0
BIZKAIA;20;BILBAO;1;27;U;1055;568;3;565;8;557;487;143;76;41;1;27;111;158;0
BIZKAIA;20;BILBAO;1;28;A;694;410;1;409;5;404;284;68;60;33;0;7;82;154;0
BIZKAIA;20;BILBAO;1;28;B;691;400;3;397;13;384;291;76;52;20;0;8;84;143;1
BIZKAIA;20;BILBAO;1;29;A;800;437;4;433;5;428;363;74;40;47;1;18;75;173;0
BIZKAIA;20;BILBAO;1;29;B;846;459;3;456;14;442;387;76;57;45;2;14;77;171;0
BIZKAIA;20;BILBAO;1;30;A;672;454;1;453;15;438;218;168;72;38;1;44;62;53;0
BIZKAIA;20;BILBAO;1;30;B;686;445;10;435;11;424;241;163;76;36;2;31;53;63;0
BIZKAIA;20;BILBAO;1;31;A;646;392;5;387;9;378;254;150;79;44;0;23;38;44;0
BIZKAIA;20;BILBAO;1;31;B;660;411;2;409;15;394;249;164;65;37;2;26;43;57;0
BIZKAIA;20;BILBAO;1;32;A;917;577;0;577;8;569;340;235;116;60;0;42;54;62;0
BIZKAIA;20;BILBAO;1;32;B;785;521;1;520;7;513;264;162;140;53;1;29;53;74;1
BIZKAIA;20;BILBAO;1;33;U;918;651;0;651;7;644;267;223;151;61;0;66;74;69;0
BIZKAIA;20;BILBAO;1;34;U;735;496;1;495;16;479;239;225;118;35;4;36;28;33;0
BIZKAIA;20;BILBAO;1;35;U;858;489;6;483;3;480;369;169;96;71;2;38;30;74;0
BIZKAIA;20;BILBAO;1;36;U;742;450;1;449;6;443;292;179;92;42;3;42;26;59;0
BIZKAIA;20;BILBAO;1;37;U;822;503;3;500;9;491;319;236;111;40;1;35;29;38;1
BIZKAIA;20;BILBAO;1;38;A;437;243;1;242;6;236;194;115;17;37;0;12;21;34;0
BIZKAIA;20;BILBAO;1;38;B;885;584;4;580;5;575;301;265;91;43;0;61;49;66;0
BIZKAIA;20;BILBAO;1;39;U;697;465;1;464;12;452;232;150;153;38;2;28;36;45;0
BIZKAIA;20;BILBAO;1;40;U;808;513;0;513;14;499;295;209;110;54;4;30;35;56;1
BIZKAIA;20;BILBAO;1;41;U;1090;687;3;684;16;668;403;267;159;78;1;44;43;74;2
BIZKAIA;20;BILBAO;1;42;A;826;546;20;526;0;526;280;224;111;43;1;38;41;67;1
BIZKAIA;20;BILBAO;1;42;B;787;505;1;504;9;495;282;174;124;48;4;32;40;73;0
BIZKAIA;20;BILBAO;1;43;U;937;664;4;660;12;648;273;291;162;39;0;42;52;62;0
BIZKAIA;20;BILBAO;1;44;U;1172;797;3;794;18;776;375;314;190;56;3;64;63;85;1
BIZKAIA;20;BILBAO;1;45;A;801;496;4;492;10;482;305;177;88;67;1;31;38;78;2
BIZKAIA;20;BILBAO;1;45;B;728;419;2;417;9;408;309;162;96;28;2;39;26;55;0
BIZKAIA;20;BILBAO;2;1;A;720;391;2;389;12;377;329;124;89;36;2;4;51;71;0
BIZKAIA;20;BILBAO;2;1;B;768;417;4;413;8;405;351;124;76;51;2;15;58;77;2
BIZKAIA;20;BILBAO;2;2;U;659;350;0;350;7;343;309;94;91;49;2;20;49;37;1
BIZKAIA;20;BILBAO;2;3;U;722;396;1;395;4;391;326;123;60;49;2;12;54;89;2
BIZKAIA;20;BILBAO;2;4;U;657;370;1;369;7;362;287;126;34;60;3;21;47;71;0
BIZKAIA;20;BILBAO;2;5;A;657;353;6;347;9;338;304;93;61;20;0;13;73;76;2
BIZKAIA;20;BILBAO;2;5;B;634;331;2;329;3;326;303;80;72;30;5;3;46;90;0
BIZKAIA;20;BILBAO;2;6;U;1019;550;10;540;11;529;469;154;87;39;20;1;79;149;0
BIZKAIA;20;BILBAO;2;7;U;887;520;3;517;9;508;367;125;92;67;3;22;65;134;0
BIZKAIA;20;BILBAO;2;8;U;935;587;0;587;12;575;348;258;97;68;0;51;35;65;1
BIZKAIA;20;BILBAO;2;9;U;947;543;2;541;4;537;404;163;107;56;5;25;61;117;3
BIZKAIA;20;BILBAO;2;10;U;894;475;2;473;13;460;419;109;119;41;2;12;59;118;0
BIZKAIA;20;BILBAO;2;11;A;765;404;3;401;10;391;361;98;82;44;1;8;57;100;1
BIZKAIA;20;BILBAO;2;11;B;880;499;6;493;9;484;381;117;83;40;2;16;86;138;2
BIZKAIA;20;BILBAO;2;12;A;892;602;1;601;17;584;290;272;110;54;1;42;43;62;0
BIZKAIA;20;BILBAO;2;12;B;830;549;3;546;11;535;281;258;98;40;0;36;45;58;0
BIZKAIA;20;BILBAO;2;13;U;895;495;10;485;4;481;400;134;65;50;2;25;84;120;1
BIZKAIA;20;BILBAO;2;14;U;1064;589;2;587;15;572;475;194;83;41;1;12;82;156;3
BIZKAIA;20;BILBAO;2;15;A;600;389;0;389;5;384;211;184;70;37;2;37;33;21;0
BIZKAIA;20;BILBAO;2;15;B;621;426;1;425;16;409;195;211;63;33;1;38;34;29;0
BIZKAIA;20;BILBAO;2;16;U;1107;674;4;670;10;660;433;238;115;97;1;61;72;76;0
BIZKAIA;20;BILBAO;2;17;U;742;437;2;435;7;428;305;181;29;97;1;20;31;68;1
BIZKAIA;20;BILBAO;2;18;U;1091;843;2;841;11;830;248;239;132;63;2;44;83;265;2
BIZKAIA;20;BILBAO;2;19;A;733;389;0;389;8;381;344;124;75;52;5;13;47;65;0
BIZKAIA;20;BILBAO;2;19;B;803;444;1;443;7;436;359;142;92;44;4;20;52;82;0
BIZKAIA;20;BILBAO;2;20;A;616;332;2;330;6;324;284;92;47;50;3;15;36;80;1
BIZKAIA;20;BILBAO;2;20;B;609;309;2;307;2;305;300;85;49;48;0;13;43;66;1
BIZKAIA;20;BILBAO;2;21;U;1099;571;2;569;5;564;528;166;87;67;2;18;58;165;1
BIZKAIA;20;BILBAO;2;22;A;557;318;0;318;8;310;239;74;57;33;1;6;55;80;4
BIZKAIA;20;BILBAO;2;22;B;626;350;1;349;6;343;276;92;50;17;1;11;71;100;1
BIZKAIA;20;BILBAO;2;23;U;960;528;3;525;11;514;432;143;91;40;1;26;65;146;2
BIZKAIA;20;BILBAO;2;24;U;1059;706;6;700;12;688;353;204;170;40;2;44;82;144;2
BIZKAIA;20;BILBAO;2;25;A;685;454;2;452;8;444;231;191;103;41;0;29;32;45;3
BIZKAIA;20;BILBAO;2;25;B;669;445;0;445;9;436;224;183;90;34;0;31;50;46;2
BIZKAIA;20;BILBAO;2;26;A;738;452;0;452;4;448;286;151;77;67;3;18;52;80;0
BIZKAIA;20;BILBAO;2;26;B;664;418;0;418;7;411;246;152;80;56;0;17;39;66;1
BIZKAIA;20;BILBAO;2;27;U;973;533;2;531;19;512;440;210;78;62;5;45;52;59;1
BIZKAIA;20;BILBAO;2;28;U;713;364;1;363;4;359;349;127;47;55;0;20;48;59;3
BIZKAIA;20;BILBAO;2;29;A;642;368;0;368;6;362;274;107;72;29;2;19;41;92;0
BIZKAIA;20;BILBAO;2;29;B;641;350;1;349;12;337;291;88;73;33;0;10;35;97;1
BIZKAIA;20;BILBAO;2;30;U;1017;614;3;611;6;605;403;181;169;56;2;45;60;92;0
BIZKAIA;20;BILBAO;2;31;A;701;464;1;463;7;456;237;172;156;17;1;21;40;49;0
BIZKAIA;20;BILBAO;2;31;B;656;420;1;419;8;411;236;145;159;21;1;15;30;39;1
BIZKAIA;20;BILBAO;2;32;A;713;477;4;473;8;465;236;213;101;40;1;43;33;34;0
BIZKAIA;20;BILBAO;2;32;B;658;410;1;409;8;401;248;191;91;25;3;22;26;43;0
BIZKAIA;20;BILBAO;2;33;A;612;431;3;428;16;412;181;184;103;26;2;26;37;34;0
BIZKAIA;20;BILBAO;2;33;B;624;432;3;429;10;419;192;174;101;37;2;27;36;42;0
BIZKAIA;20;BILBAO;2;34;U;1031;618;1;617;11;606;413;249;114;69;3;38;48;83;2
BIZKAIA;20;BILBAO;2;35;U;567;380;4;376;12;364;187;158;79;32;0;25;38;31;1
BIZKAIA;20;BILBAO;3;1;U;568;331;2;329;0;329;237;125;61;13;0;23;35;72;0
BIZKAIA;20;BILBAO;3;2;U;935;477;3;474;9;465;458;116;64;47;2;34;69;133;0
BIZKAIA;20;BILBAO;3;3;A;554;249;0;249;5;244;305;32;26;23;0;10;42;111;0
BIZKAIA;20;BILBAO;3;3;B;673;351;1;350;1;349;322;57;40;34;0;8;51;157;2
BIZKAIA;20;BILBAO;3;4;U;709;362;8;354;4;350;347;63;40;37;0;11;44;154;1
BIZKAIA;20;BILBAO;3;5;A;706;334;0;334;8;326;372;60;44;38;2;15;42;124;1
BIZKAIA;20;BILBAO;3;5;B;635;325;3;322;0;322;310;47;55;49;3;17;37;113;1
BIZKAIA;20;BILBAO;3;6;U;1047;494;3;491;8;483;553;80;46;67;0;22;69;198;1
BIZKAIA;20;BILBAO;3;7;A;588;243;6;237;1;236;345;35;16;25;2;10;31;116;1
BIZKAIA;20;BILBAO;3;7;B;619;282;0;282;3;279;337;52;28;34;1;6;28;127;3
BIZKAIA;20;BILBAO;3;8;U;891;328;10;318;1;317;563;30;27;61;3;10;49;137;0
BIZKAIA;20;BILBAO;3;9;U;939;455;0;455;6;449;484;70;35;62;2;18;65;196;1
BIZKAIA;20;BILBAO;3;10;U;936;422;1;421;4;417;514;82;62;36;0;21;69;146;1
BIZKAIA;20;BILBAO;3;11;U;952;433;4;429;6;423;519;66;29;65;0;23;66;174;0
BIZKAIA;20;BILBAO;3;12;U;719;316;7;309;2;307;403;50;45;46;1;7;30;127;1
BIZKAIA;20;BILBAO;3;13;U;1071;711;0;711;16;695;360;179;150;74;10;31;87;163;1
BIZKAIA;20;BILBAO;3;14;A;808;496;2;494;11;483;312;163;107;50;2;25;49;87;0
BIZKAIA;20;BILBAO;3;14;B;861;528;1;527;5;522;333;153;106;52;2;30;60;119;0
BIZKAIA;20;BILBAO;3;15;A;667;294;8;286;5;281;373;70;32;46;1;7;32;91;2
BIZKAIA;20;BILBAO;3;15;B;612;279;2;277;5;272;333;68;26;38;1;10;46;82;1
BIZKAIA;20;BILBAO;3;16;A;1006;679;1;678;8;670;327;250;96;112;1;68;50;93;0
BIZKAIA;20;BILBAO;3;16;B;944;606;0;606;1;605;338;273;86;71;3;41;53;77;1
BIZKAIA;20;BILBAO;3;17;A;811;452;1;451;3;448;359;126;57;61;1;23;75;105;0
BIZKAIA;20;BILBAO;3;17;B;778;421;0;421;6;415;357;107;76;53;2;17;74;86;0
BIZKAIA;20;BILBAO;3;18;A;964;412;1;411;7;404;552;130;48;66;2;22;59;76;1
BIZKAIA;20;BILBAO;3;18;B;824;342;4;338;9;329;482;83;40;59;1;9;72;63;2
BIZKAIA;20;BILBAO;3;19;A;914;447;3;444;7;437;467;120;60;45;0;29;77;105;1
BIZKAIA;20;BILBAO;3;19;B;902;450;2;448;14;434;452;101;58;67;2;26;77;103;0
BIZKAIA;20;BILBAO;4;1;U;542;332;1;331;7;324;210;152;55;35;2;20;28;32;0
BIZKAIA;20;BILBAO;4;2;U;856;493;2;491;10;481;363;203;67;61;0;37;44;69;0
BIZKAIA;20;BILBAO;4;3;U;1037;657;1;656;16;640;380;260;152;57;0;50;50;71;0
BIZKAIA;20;BILBAO;4;4;U;577;372;1;371;7;364;205;179;80;25;0;34;23;23;0
BIZKAIA;20;BILBAO;4;5;U;1025;653;3;650;8;642;372;236;119;92;1;40;64;90;0
BIZKAIA;20;BILBAO;4;6;U;1111;658;2;656;16;640;453;246;125;87;0;40;53;89;0
BIZKAIA;20;BILBAO;4;7;U;631;380;0;380;6;374;251;135;65;47;0;21;48;58;0
BIZKAIA;20;BILBAO;4;8;A;652;389;2;387;5;382;263;130;63;69;0;27;34;59;0
BIZKAIA;20;BILBAO;4;8;B;651;376;1;375;13;362;275;117;62;44;3;21;46;69;0
BIZKAIA;20;BILBAO;4;9;A;666;430;0;430;10;420;236;172;52;64;1;35;42;54;0
BIZKAIA;20;BILBAO;4;9;B;654;415;1;414;5;409;239;181;49;56;0;32;33;57;1
BIZKAIA;20;BILBAO;4;10;A;912;566;2;564;11;553;346;185;101;75;0;29;71;92;0
BIZKAIA;20;BILBAO;4;10;B;860;498;4;494;8;486;362;153;95;72;0;31;60;74;1
BIZKAIA;20;BILBAO;4;11;U;570;351;1;350;3;347;219;147;48;45;1;31;31;44;0
BIZKAIA;20;BILBAO;4;12;A;825;518;4;514;10;504;307;165;87;84;1;47;48;72;0
BIZKAIA;20;BILBAO;4;12;B;918;583;4;579;8;571;335;190;115;90;0;30;58;88;0
BIZKAIA;20;BILBAO;4;13;A;618;405;1;404;6;398;213;154;58;56;0;26;37;66;1
BIZKAIA;20;BILBAO;4;13;B;644;408;3;405;7;398;236;141;81;62;1;26;43;44;0
BIZKAIA;20;BILBAO;4;14;U;1167;679;3;676;13;663;488;234;148;71;5;39;58;108;0
BIZKAIA;20;BILBAO;4;15;U;1051;575;2;573;6;567;476;193;112;72;0;29;66;94;1
BIZKAIA;20;BILBAO;4;16;U;946;571;2;569;3;566;375;212;119;77;2;25;36;95;0
BIZKAIA;20;BILBAO;4;17;U;926;587;2;585;15;570;339;229;76;84;0;29;52;99;1
BIZKAIA;20;BILBAO;4;18;U;902;518;1;517;9;508;384;161;103;51;2;31;62;96;2
BIZKAIA;20;BILBAO;4;19;U;1030;600;7;593;0;593;430;196;77;90;0;25;65;140;0
BIZKAIA;20;BILBAO;4;20;U;817;487;2;485;8;477;330;175;77;57;0;20;65;82;1
BIZKAIA;20;BILBAO;4;21;A;790;531;1;530;11;519;259;219;100;41;0;40;54;65;0
BIZKAIA;20;BILBAO;4;21;B;709;459;0;459;9;450;250;163;89;48;0;20;53;77;0
BIZKAIA;20;BILBAO;4;22;A;809;486;1;485;8;477;323;154;72;60;4;33;57;97;0
BIZKAIA;20;BILBAO;4;22;B;822;485;2;483;10;473;337;140;61;55;1;32;65;118;1
BIZKAIA;20;BILBAO;4;23;U;567;325;0;325;2;323;242;90;30;47;0;25;29;102;0
BIZKAIA;20;BILBAO;4;24;A;616;361;4;357;3;354;255;90;62;46;1;20;57;78;0
BIZKAIA;20;BILBAO;4;24;B;616;365;3;362;5;357;251;112;62;38;5;13;60;67;0
BIZKAIA;20;BILBAO;4;25;A;591;318;1;317;8;309;273;100;37;30;0;13;53;74;2
BIZKAIA;20;BILBAO;4;25;B;652;329;1;328;7;321;323;108;54;28;0;12;46;71;2
BIZKAIA;20;BILBAO;4;26;A;620;349;1;348;3;345;271;105;51;55;1;19;47;67;0
BIZKAIA;20;BILBAO;4;26;B;557;328;2;326;3;323;229;86;57;35;2;17;55;70;1
BIZKAIA;20;BILBAO;4;27;A;615;328;2;326;1;325;287;129;41;54;0;16;32;52;1
BIZKAIA;20;BILBAO;4;27;B;666;358;5;353;2;351;308;126;47;50;2;28;36;60;2
BIZKAIA;20;BILBAO;4;28;A;593;302;1;301;4;297;291;96;41;35;0;19;28;78;0
BIZKAIA;20;BILBAO;4;28;B;639;308;4;304;8;296;331;79;46;39;0;13;43;76;0
BIZKAIA;20;BILBAO;4;29;A;790;436;4;432;9;423;354;140;54;74;1;21;51;81;1
BIZKAIA;20;BILBAO;4;29;B;903;519;3;516;9;507;384;133;61;81;2;22;72;134;2
BIZKAIA;20;BILBAO;4;30;A;612;350;0;350;8;342;262;76;54;51;3;16;52;88;2
BIZKAIA;20;BILBAO;4;30;B;624;355;1;354;8;346;269;72;65;62;5;13;49;80;0
BIZKAIA;20;BILBAO;4;31;U;673;387;4;383;7;376;286;116;37;43;1;15;65;98;1
BIZKAIA;20;BILBAO;4;32;U;1114;567;1;566;4;562;547;135;70;73;2;22;68;192;0
BIZKAIA;20;BILBAO;4;33;A;788;405;2;403;8;395;383;97;64;51;2;14;56;111;0
BIZKAIA;20;BILBAO;4;33;B;862;440;3;437;6;431;422;107;63;37;0;16;71;136;1
BIZKAIA;20;BILBAO;4;34;U;629;359;0;359;5;354;270;85;42;56;1;20;61;89;0
BIZKAIA;20;BILBAO;4;35;U;646;330;0;330;6;324;316;61;43;66;2;21;37;93;1
BIZKAIA;20;BILBAO;4;36;A;627;343;1;342;4;338;284;82;40;60;6;13;39;98;0
BIZKAIA;20;BILBAO;4;36;B;621;325;1;324;8;316;296;75;48;42;2;8;63;78;0
BIZKAIA;20;BILBAO;4;37;A;846;485;1;484;6;478;361;157;67;60;2;32;58;99;3
BIZKAIA;20;BILBAO;4;37;B;862;454;2;452;7;445;408;131;58;59;3;22;63;108;1
BIZKAIA;20;BILBAO;4;38;U;777;395;2;393;3;390;382;120;58;64;1;25;44;78;0
BIZKAIA;20;BILBAO;5;1;A;590;369;0;369;5;364;221;148;73;54;3;26;24;36;0
BIZKAIA;20;BILBAO;5;1;B;619;373;0;373;3;370;246;112;79;85;0;28;26;39;1
BIZKAIA;20;BILBAO;5;2;U;814;451;2;449;4;445;363;171;62;83;0;28;45;55;1
BIZKAIA;20;BILBAO;5;3;A;745;464;4;460;4;456;281;158;79;72;1;38;50;58;0
BIZKAIA;20;BILBAO;5;3;B;682;398;1;397;7;390;284;130;65;67;0;34;48;46;0
BIZKAIA;20;BILBAO;5;4;A;868;493;5;488;13;475;375;205;64;70;0;42;48;46;0
BIZKAIA;20;BILBAO;5;4;B;797;431;1;430;5;425;366;143;69;72;0;22;45;74;0
BIZKAIA;20;BILBAO;5;5;U;849;538;1;537;7;530;311;156;118;101;2;44;54;55;0
BIZKAIA;20;BILBAO;5;6;U;890;536;2;534;6;528;354;177;59;146;2;46;39;59;0
BIZKAIA;20;BILBAO;5;7;U;624;376;2;374;8;366;248;120;58;71;0;32;49;36;0
BIZKAIA;20;BILBAO;5;8;U;1192;734;6;728;8;720;458;247;121;164;0;78;48;62;0
BIZKAIA;20;BILBAO;5;9;A;902;543;7;536;18;518;359;210;57;86;2;51;61;49;2
BIZKAIA;20;BILBAO;5;9;B;828;480;1;479;7;472;348;136;82;89;4;39;64;58;0
BIZKAIA;20;BILBAO;5;10;U;1032;600;3;597;0;597;432;200;87;117;1;43;67;81;1
BIZKAIA;20;BILBAO;5;11;U;1071;617;2;615;10;605;454;224;100;103;1;47;57;73;0
BIZKAIA;20;BILBAO;5;12;A;737;400;1;399;6;393;337;165;37;67;0;28;57;39;0
BIZKAIA;20;BILBAO;5;12;B;736;399;0;399;11;388;337;144;58;66;0;33;46;40;1
BIZKAIA;20;BILBAO;5;13;U;733;441;9;432;5;427;292;161;61;87;0;33;29;56;0
BIZKAIA;20;BILBAO;5;14;U;920;652;0;652;8;644;268;302;110;83;0;55;49;43;2
BIZKAIA;20;BILBAO;5;15;A;722;419;7;412;8;404;303;135;64;68;0;32;47;57;1
BIZKAIA;20;BILBAO;5;15;B;684;404;4;400;0;400;280;153;63;68;0;39;28;49;0
BIZKAIA;20;BILBAO;5;16;A;652;387;2;385;5;380;265;131;73;58;0;19;37;62;0
BIZKAIA;20;BILBAO;5;16;B;575;295;0;295;6;289;280;87;56;44;1;11;30;60;0
BIZKAIA;20;BILBAO;5;17;A;563;294;0;294;6;288;269;70;51;50;0;21;37;59;0
BIZKAIA;20;BILBAO;5;17;B;626;325;0;325;8;317;301;87;54;32;3;11;41;87;2
BIZKAIA;20;BILBAO;5;18;U;1028;505;1;504;4;500;523;191;42;120;0;22;46;79;0
BIZKAIA;20;BILBAO;5;19;U;890;472;1;471;6;465;418;151;108;75;2;31;35;62;1
BIZKAIA;20;BILBAO;5;20;U;639;350;2;348;2;346;289;102;74;65;0;18;42;44;1
BIZKAIA;20;BILBAO;5;21;A;613;327;1;326;3;323;286;96;45;54;1;23;29;75;0
BIZKAIA;20;BILBAO;5;21;B;669;390;0;390;6;384;279;109;53;76;1;32;41;69;3
BIZKAIA;20;BILBAO;5;22;U;589;338;1;337;5;332;251;80;63;78;1;7;36;67;0
BIZKAIA;20;BILBAO;5;23;U;579;279;2;277;2;275;300;83;56;60;1;14;18;42;1
BIZKAIA;20;BILBAO;5;24;A;852;465;0;465;6;459;387;148;93;55;1;25;48;89;0
BIZKAIA;20;BILBAO;5;24;B;842;471;7;464;6;458;371;150;100;49;0;25;42;90;2
BIZKAIA;20;BILBAO;5;25;U;1165;569;2;567;9;558;596;174;59;100;1;22;79;119;4
BIZKAIA;20;BILBAO;5;26;U;1047;427;0;427;3;424;620;127;74;63;2;15;49;94;0
BIZKAIA;20;BILBAO;5;27;U;536;227;1;226;2;224;309;86;25;29;2;8;25;46;3
BIZKAIA;20;BILBAO;5;28;U;1172;732;9;723;16;707;440;235;152;67;2;51;67;132;1
BIZKAIA;20;BILBAO;5;29;U;629;339;0;339;7;332;290;96;40;48;0;21;68;59;0
BIZKAIA;20;BILBAO;5;30;U;962;390;0;390;1;389;572;89;56;131;2;19;27;61;4
BIZKAIA;20;BILBAO;5;31;U;1094;596;4;592;20;572;498;202;85;106;1;38;49;89;2
BIZKAIA;20;BILBAO;5;32;A;938;588;3;585;1;584;350;211;79;83;2;32;87;89;1
BIZKAIA;20;BILBAO;5;32;B;865;549;2;547;9;538;316;196;106;55;4;38;58;81;0
BIZKAIA;20;BILBAO;5;33;U;660;374;3;371;5;366;286;115;31;75;0;24;43;78;0
BIZKAIA;20;BILBAO;5;34;U;841;470;1;469;11;458;371;206;25;78;0;28;43;77;1
BIZKAIA;20;BILBAO;5;35;A;811;444;4;440;8;432;367;150;70;51;2;13;53;93;0
BIZKAIA;20;BILBAO;5;35;B;776;431;1;430;10;420;345;157;72;51;2;19;55;62;2
BIZKAIA;20;BILBAO;5;36;A;874;449;1;448;9;439;425;144;75;66;0;18;36;96;4
BIZKAIA;20;BILBAO;5;36;B;889;469;0;469;2;467;420;149;93;55;2;22;53;93;0
BIZKAIA;20;BILBAO;5;37;U;1056;583;2;581;10;571;473;192;59;68;0;35;66;151;0
BIZKAIA;20;BILBAO;5;38;A;727;395;6;389;5;384;332;132;31;73;1;11;40;93;3
BIZKAIA;20;BILBAO;5;38;B;633;348;1;347;3;344;285;131;33;41;0;7;36;94;2
BIZKAIA;20;BILBAO;5;39;U;664;374;2;372;2;370;290;156;29;34;0;20;45;85;1
BIZKAIA;20;BILBAO;5;40;A;612;320;4;316;4;312;292;141;33;42;1;15;24;56;0
BIZKAIA;20;BILBAO;5;40;B;594;304;0;304;4;300;290;130;26;27;0;11;35;71;0
BIZKAIA;20;BILBAO;6;1;U;999;706;2;704;6;698;293;210;333;36;1;42;28;46;2
BIZKAIA;20;BILBAO;6;2;A;763;546;1;545;8;537;217;232;215;15;0;37;16;22;0
BIZKAIA;20;BILBAO;6;2;B;831;602;0;602;23;579;229;227;229;21;0;41;26;34;1
BIZKAIA;20;BILBAO;6;3;U;1075;750;0;750;19;731;325;294;233;35;3;70;39;56;1
BIZKAIA;20;BILBAO;6;4;U;823;564;0;564;8;556;259;225;159;33;0;62;28;49;0
BIZKAIA;20;BILBAO;6;5;U;979;701;2;699;11;688;278;255;232;40;1;46;50;64;0
